1,海面上突然变得不平静...
2,海面上有一股熟悉的气味...
3,海面上又开始不平静了...
4,大危机...
5,小危机...
10,似乎暂时没什么奇怪的...
11,有奇怪的生物快速靠近...
12,海面上有奇怪的影子...
13,有什么事情正在发生...
14,一个奇怪的人正在接近...
15,一种奇怪的海洋生物正在接近...
101,有个受伤的人抱着一棵浮木漂过...
102,一个奇怪的影子正在接近，似乎很熟悉...
103,一些奇怪的影子正在接近，似乎在寻找什么人...
202,那里有一些渡鸦，他们似乎在寻找什么人...
203,那里有一些渡鸦...
204,那里有一些渡鸦，其中有一名熟悉的幸存者...
205,那里有一些渡鸦，感觉很熟悉...
302,出现了一只鲨鱼，恶狠狠地盯着你...
303,出现了一只鲨鱼，徘徊着...
400,许多海鸥飞过，这意味着什么呢...
401,暴风雨就要来了...
500,一个奇怪的人出现了，正在接近...
501,一些奇怪且好像很强力的人出现了，他们手上的东西看起来很熟悉...
502,一些奇怪的人出现了，他们手上的东西看起来很熟悉...
601,一只奇怪的鲨鱼和一个奇怪的人游过...
602,在水下的墙外侧有奇怪的声音...
603,一只奇怪的鲨鱼出现了，攻击性很强...
604,水下的墙壁外侧似乎有什么事情正在发生...
605,一个怪人和几只奇怪的鲨鱼出现了，侵略性很强...
700,一个怪人正在接近，似乎有什么目的...
701,一个奇怪的少年正在接近，很熟悉...
800,几只具有侵略性的海鸥出现了...
801,一只具有侵略性的奇怪海鸥出现了...
802,几只具有侵略性的海鸥出现了，似乎要报仇...
803,一只具有侵略性的奇怪海鸥出现了，嘴里似乎含着什么东西...
804,出现了更多具有侵略性的海鸥，似乎要复仇...
901,一只奇怪的生物出现了...
902,一个巨大的生物出现了，和熟悉的触手一起...
1000,一个漂浮的箱子正在靠近...
1100,一个鲨鱼骑士路过...
1200,一个奇怪的孩子正在靠近...
1300,出现了一艘船，还有几个幸存者...
1400,一个很强壮的人正在接近，似乎想要与你交易...
1500,一个漂浮的人正在接近...
1600,一艘船出现了，上面有几名幸存者...
1700,幸存者发现某张地图上出现了奇怪的印记...
1800,一群飞鱼正在经过...
1900,附近有一个箱子漂过，里面似乎有些木头...
1901,附近有一个箱子漂过，散发着难闻的气味...
1902,附近有一个人抱着根木头漂过，感谢上帝...
1903,附近有一个箱子漂过，里面似乎有什么东西...
1904,附近有一个箱子漂过，似乎非常轻...
1905,附近有一个箱子漂过，散发着生机...
2000,发生了龙卷风...
10001,
10002,
10003,
10004,
10005,
10006,
10007,
10008,
10009,
10010,
10011,
10012,
10013,
20001,
20002,
20003,
20004,
20005,
